id,est_id,date,extra_credit,grade,score,final_score,type
1209424,56521,2010-01-22,Y,A,99.0,101.0,1 - INSPECTION
1209431,56171,2010-01-22,Y,A,96.0,98.0,1 - INSPECTION
1209433,56336,2010-01-22,N,A,95.0,95.0,1 - INSPECTION
1209461,55761,2010-01-21,N,A,95.0,95.0,1 - INSPECTION
1209464,58333,2010-01-21,Y,A,98.0,100.0,1 - INSPECTION
1209523,56496,2010-01-25,Y,A,97.0,99.0,1 - INSPECTION
1209560,55981,2010-01-25,Y,A,95.0,97.0,1 - INSPECTION
1209590,56655,2010-01-21,Y,A,97.0,99.0,1 - INSPECTION
1209625,58349,2010-01-22,Y,A,97.0,99.0,1 - INSPECTION
1209626,56744,2010-01-22,Y,A,99.0,101.0,1 - INSPECTION
1209801,58141,2010-01-27,N,A,93.0,93.0,1 - INSPECTION
1209957,56689,2010-01-27,Y,A,97.0,99.0,1 - INSPECTION
1210129,56480,2010-01-27,Y,A,96.0,98.0,1 - INSPECTION
1210164,57010,2010-01-28,N,A,98.0,98.0,1 - INSPECTION
1210367,55748,2010-01-28,Y,A,100.0,102.0,1 - INSPECTION
1210551,55827,2010-02-02,N,,,,V - VISIT
1210712,56052,2010-02-03,Y,A,95.0,97.0,1 - INSPECTION
1210719,58034,2010-02-03,N,A,98.0,98.0,1 - INSPECTION
1210792,57804,2010-02-03,N,A,96.0,96.0,1 - INSPECTION
1210813,65077,2010-02-03,N,,0.0,0.0,1 - INSPECTION
1210880,56738,2010-02-03,N,A,96.0,96.0,1 - INSPECTION
1210900,56842,2010-02-04,Y,A,95.0,97.0,1 - INSPECTION
1210951,70505,2010-02-04,N,,,,V - VISIT
1210960,69996,2010-02-04,N,A,98.0,98.0,1 - INSPECTION
1210962,56817,2010-02-04,N,A,98.0,98.0,1 - INSPECTION
1211093,56884,2010-02-04,N,A,100.0,100.0,1 - INSPECTION
1211294,56844,2010-02-08,Y,A,97.0,99.0,1 - INSPECTION
1211300,61571,2010-02-08,Y,A,97.0,99.0,1 - INSPECTION
1211364,77392,2010-01-29,N,,,,P - PERMIT
1211407,57809,2010-02-09,N,A,98.0,98.0,1 - INSPECTION
1211418,57758,2010-02-09,Y,A,98.0,100.0,1 - INSPECTION
1211419,76607,2010-02-09,N,A,95.0,95.0,1 - INSPECTION
1211529,56974,2010-02-08,N,A,97.0,97.0,1 - INSPECTION
1211583,58063,2010-02-10,N,,,,V - VISIT
1211785,75188,2010-02-11,N,B,88.0,88.0,1 - INSPECTION
1211788,56311,2010-02-10,N,,,,CVF - CRITICAL VIOLATION FOLLOWUP
1211911,57764,2010-02-11,Y,A,99.0,101.0,1 - INSPECTION
1211953,57171,2010-02-09,N,A,99.0,99.0,1 - INSPECTION
1212027,57775,2010-02-15,Y,A,97.0,99.0,1 - INSPECTION
1212028,57057,2010-02-15,N,A,97.0,97.0,1 - INSPECTION
1212049,58111,2010-02-15,Y,A,98.0,100.0,1 - INSPECTION
1212328,55958,2010-02-16,Y,A,95.0,97.0,1 - INSPECTION
1212493,56172,2010-02-08,Y,A,99.0,101.0,1 - INSPECTION
1212498,56908,2010-02-17,Y,A,96.0,98.0,1 - INSPECTION
1252167,58002,2010-02-22,Y,A,97.0,99.0,1 - INSPECTION
1252398,57540,2010-02-23,N,A,92.0,92.0,1 - INSPECTION
1252400,56810,2010-02-23,Y,A,94.0,96.0,1 - INSPECTION
1252402,55481,2010-02-23,Y,A,93.0,95.0,1 - INSPECTION
1252538,63596,2010-02-09,N,A,99.0,99.0,1 - INSPECTION
1252584,70984,2010-02-23,Y,A,96.0,98.0,1 - INSPECTION
1252604,56398,2010-02-11,Y,A,99.0,101.0,1 - INSPECTION
1252608,57565,2010-02-11,N,A,97.0,97.0,1 - INSPECTION
928998,58122,2006-03-22,Y,A,100.0,102.0,1 - INSPECTION
929015,58123,2006-08-17,N,A,100.0,100.0,1 - INSPECTION
929019,58123,2007-09-20,Y,A,100.0,102.0,1 - INSPECTION
929020,58123,2007-11-26,Y,A,100.0,102.0,1 - INSPECTION
929026,58124,2004-12-23,N,A,100.0,100.0,1 - INSPECTION
929028,58124,2005-06-17,N,A,100.0,100.0,1 - INSPECTION
929033,58124,2006-08-17,N,A,100.0,100.0,1 - INSPECTION
929041,58125,2003-09-08,Y,A,100.0,102.0,1 - INSPECTION
929045,58125,2005-03-21,N,A,100.0,100.0,1 - INSPECTION
929047,58125,2005-11-17,Y,A,100.0,102.0,1 - INSPECTION
929049,58125,2006-09-20,Y,A,100.0,102.0,1 - INSPECTION
929050,58125,2006-12-29,Y,A,100.0,102.0,1 - INSPECTION
929057,58126,2003-08-18,N,A,100.0,100.0,1 - INSPECTION
929071,58126,2007-11-16,N,A,100.0,100.0,1 - INSPECTION
929075,58127,2004-03-24,N,A,100.0,100.0,1 - INSPECTION
929079,58127,2005-09-08,N,A,100.0,100.0,1 - INSPECTION
929084,58127,2007-02-26,N,A,100.0,100.0,1 - INSPECTION
929094,58128,2005-09-12,N,A,100.0,100.0,1 - INSPECTION
929095,58128,2006-03-31,N,A,100.0,100.0,1 - INSPECTION
929098,58128,2007-01-22,N,A,100.0,100.0,1 - INSPECTION
929099,58128,2007-05-04,N,A,100.0,100.0,1 - INSPECTION
929122,58131,2003-12-12,Y,A,100.0,102.0,1 - INSPECTION
929124,58131,2004-06-29,Y,A,100.0,102.0,1 - INSPECTION
929127,58131,2005-05-02,Y,A,100.0,102.0,1 - INSPECTION
929133,58131,2007-05-30,Y,A,100.0,102.0,1 - INSPECTION
929134,58131,2007-11-20,Y,A,100.0,102.0,1 - INSPECTION
929135,58131,2008-02-21,Y,A,100.0,102.0,1 - INSPECTION
929216,58138,2004-03-29,N,A,100.0,100.0,1 - INSPECTION
929218,58138,2004-09-01,N,A,100.0,100.0,1 - INSPECTION
929223,58138,2005-12-01,Y,A,100.0,102.0,1 - INSPECTION
929226,58138,2006-08-21,Y,A,100.0,102.0,1 - INSPECTION
929229,58138,2007-05-08,Y,A,100.0,102.0,1 - INSPECTION
929232,58138,2008-02-04,Y,A,100.0,102.0,1 - INSPECTION
929236,58139,2004-08-30,N,A,100.0,100.0,1 - INSPECTION
929239,58139,2005-06-10,N,A,100.0,100.0,1 - INSPECTION
929244,58139,2006-12-21,N,A,100.0,100.0,1 - INSPECTION
929267,58141,2003-09-03,N,A,100.0,100.0,1 - INSPECTION
929269,58141,2004-06-03,N,A,100.0,100.0,1 - INSPECTION
929271,58141,2004-10-27,Y,A,100.0,102.0,1 - INSPECTION
929276,58141,2006-06-26,Y,A,100.0,102.0,1 - INSPECTION
929279,58141,2007-02-12,Y,A,100.0,102.0,1 - INSPECTION
929302,58143,2003-04-15,N,A,100.0,100.0,1 - INSPECTION
929305,58143,2004-03-18,N,A,100.0,100.0,1 - INSPECTION
929307,58143,2004-11-24,Y,A,100.0,102.0,1 - INSPECTION
929308,58143,2005-03-04,Y,A,100.0,102.0,1 - INSPECTION
929312,58143,2006-06-20,Y,A,100.0,102.0,1 - INSPECTION
929314,58143,2006-12-06,Y,A,100.0,102.0,1 - INSPECTION
929329,58144,2005-12-01,Y,A,100.0,102.0,1 - INSPECTION
929335,58144,2008-03-25,N,A,100.0,100.0,1 - INSPECTION
1135668,56904,2009-07-21,N,,,,V - VISIT
1136040,70446,2009-08-04,N,,,,P - PERMIT
1136193,58149,2009-07-31,N,,,,V - VISIT
1136486,61763,2008-11-19,N,A,100.0,100.0,1 - INSPECTION
1136636,57166,2009-08-04,Y,A,93.0,95.0,1 - INSPECTION
1136648,57107,2009-07-28,Y,A,95.0,97.0,1 - INSPECTION
1136657,62040,2009-08-05,N,A,94.0,94.0,1 - INSPECTION
1137425,56587,2009-08-11,Y,A,94.0,96.0,1 - INSPECTION
1137659,56177,2009-08-12,Y,A,93.0,95.0,1 - INSPECTION
1137763,57982,2008-08-27,N,A,99.0,99.0,1 - INSPECTION
1137770,58040,2008-07-16,N,A,97.0,97.0,1 - INSPECTION
1137781,61758,2008-09-18,Y,A,98.0,100.0,1 - INSPECTION
1137961,61037,2009-08-13,Y,A,95.0,97.0,1 - INSPECTION
1137969,58052,2009-08-06,N,A,100.0,100.0,1 - INSPECTION
1137992,56822,2009-08-11,Y,A,99.0,101.0,1 - INSPECTION
1138020,57168,2009-08-12,Y,A,99.0,101.0,1 - INSPECTION
1138042,57540,2008-07-08,N,A,93.0,93.0,1 - INSPECTION
1138045,57613,2008-07-10,Y,A,96.0,98.0,1 - INSPECTION
1138136,56173,2009-08-13,Y,A,96.0,98.0,1 - INSPECTION
1138153,56688,2009-08-17,Y,A,99.0,101.0,1 - INSPECTION
1138253,57227,2009-08-14,N,A,99.0,99.0,1 - INSPECTION
1138366,61761,2009-08-18,Y,A,99.0,101.0,1 - INSPECTION
1138368,57617,2009-08-18,N,A,99.0,99.0,1 - INSPECTION
1138371,56148,2009-08-18,N,A,94.0,94.0,1 - INSPECTION
1138544,56974,2009-08-19,N,,,,V - VISIT
1138677,63377,2009-08-18,N,,,,V - VISIT
1139712,56480,2009-01-15,Y,A,91.0,93.0,1 - INSPECTION
1139746,57682,2009-08-27,N,A,97.0,97.0,1 - INSPECTION
924760,57981,2001-12-11,N,A,100.0,100.0,1 - INSPECTION
924762,57981,2002-05-28,N,A,100.0,100.0,1 - INSPECTION
924764,57981,2002-11-18,N,A,100.0,100.0,1 - INSPECTION
924770,57981,2004-11-17,N,A,100.0,100.0,1 - INSPECTION
924775,57981,2006-04-20,N,A,100.0,100.0,1 - INSPECTION
924777,57981,2006-11-17,N,A,100.0,100.0,1 - INSPECTION
924778,57981,2007-03-05,N,A,100.0,100.0,1 - INSPECTION
924825,57982,2003-02-10,N,A,100.0,100.0,1 - INSPECTION
924833,57982,2005-05-09,N,A,100.0,100.0,1 - INSPECTION
924839,57982,2006-12-05,N,A,100.0,100.0,1 - INSPECTION
924843,57982,2007-12-11,N,A,100.0,100.0,1 - INSPECTION
924854,57985,2003-09-26,N,A,100.0,100.0,1 - INSPECTION
924856,57985,2004-03-16,Y,A,100.0,102.0,1 - INSPECTION
924858,57985,2004-08-30,N,A,100.0,100.0,1 - INSPECTION
924859,57985,2004-11-12,N,A,100.0,100.0,1 - INSPECTION
924861,57985,2005-05-04,N,A,100.0,100.0,1 - INSPECTION
924865,57985,2006-09-18,N,A,100.0,100.0,1 - INSPECTION
924866,57985,2006-11-30,N,A,100.0,100.0,1 - INSPECTION
924867,57985,2007-02-13,N,A,100.0,100.0,1 - INSPECTION
924872,57986,2006-08-26,N,A,100.0,100.0,1 - INSPECTION
924875,57986,2007-05-03,N,A,100.0,100.0,1 - INSPECTION
924877,57986,2007-11-06,N,A,100.0,100.0,1 - INSPECTION
897988,56149,2000-01-21,N,A,100.0,100.0,1 - INSPECTION
897994,56149,2001-07-05,N,A,100.0,100.0,1 - INSPECTION
897995,56149,2001-10-11,N,A,100.0,100.0,1 - INSPECTION
897996,56149,2002-01-08,N,A,100.0,100.0,1 - INSPECTION
897997,56149,2002-04-15,N,A,100.0,100.0,1 - INSPECTION
898002,56149,2003-07-15,N,A,100.0,100.0,1 - INSPECTION
898007,56149,2005-01-12,N,A,100.0,100.0,1 - INSPECTION
898010,56149,2006-01-30,N,A,100.0,100.0,1 - INSPECTION
898012,56149,2006-07-11,N,A,100.0,100.0,1 - INSPECTION
898014,56149,2007-01-09,N,A,100.0,100.0,1 - INSPECTION
898037,56150,2001-02-19,N,A,100.0,100.0,1 - INSPECTION
898041,56150,2002-02-26,N,A,100.0,100.0,1 - INSPECTION
898042,56150,2002-06-20,N,A,100.0,100.0,1 - INSPECTION
898045,56150,2003-03-03,N,A,100.0,100.0,1 - INSPECTION
898050,56150,2004-04-29,N,A,100.0,100.0,1 - INSPECTION
898057,56150,2005-11-03,N,A,100.0,100.0,1 - INSPECTION
898062,56150,2007-03-14,N,A,100.0,100.0,1 - INSPECTION
898063,56150,2007-06-12,N,A,100.0,100.0,1 - INSPECTION
898064,56150,2007-08-15,N,A,100.0,100.0,1 - INSPECTION
898335,56168,2002-04-26,Y,A,100.0,102.0,1 - INSPECTION
898347,56168,2005-06-01,Y,A,100.0,102.0,1 - INSPECTION
898396,56171,2000-01-12,N,A,100.0,100.0,1 - INSPECTION
898403,56171,2002-01-09,Y,A,100.0,102.0,1 - INSPECTION
898404,56171,2002-04-09,N,A,100.0,100.0,1 - INSPECTION
898406,56171,2002-10-30,N,A,100.0,100.0,1 - INSPECTION
898409,56171,2003-08-11,Y,A,100.0,102.0,1 - INSPECTION
898410,56171,2003-11-14,Y,A,100.0,102.0,1 - INSPECTION
898417,56171,2005-08-10,Y,A,100.0,102.0,1 - INSPECTION
898443,56172,2000-03-20,Y,A,100.0,102.0,1 - INSPECTION
898448,56172,2001-04-11,N,A,100.0,100.0,1 - INSPECTION
898449,56172,2001-07-10,Y,A,100.0,102.0,1 - INSPECTION
898462,56172,2004-12-21,N,A,100.0,100.0,1 - INSPECTION
1252617,56209,2010-02-24,Y,A,92.0,94.0,1 - INSPECTION
1252742,56928,2010-02-25,Y,A,98.0,100.0,1 - INSPECTION
1252744,58113,2010-02-25,Y,A,97.0,99.0,1 - INSPECTION
1252789,56750,2010-02-25,Y,A,93.0,95.0,1 - INSPECTION
1252863,56130,2010-02-25,Y,A,97.0,99.0,1 - INSPECTION
1252971,58340,2010-02-26,N,A,100.0,100.0,1 - INSPECTION
1253055,58063,2010-02-26,N,,,,V - VISIT
1253066,55688,2010-02-25,Y,A,96.0,98.0,1 - INSPECTION
1253071,56784,2010-02-25,N,A,97.0,97.0,1 - INSPECTION
1253080,58094,2010-02-26,N,A,98.0,98.0,1 - INSPECTION
1253167,58352,2010-03-01,N,A,92.0,92.0,1 - INSPECTION
1253216,58062,2010-03-01,N,A,97.0,97.0,1 - INSPECTION
1253340,56148,2010-03-01,N,A,93.0,93.0,1 - INSPECTION
1253341,55528,2010-03-01,Y,A,96.0,98.0,1 - INSPECTION
1138307,58127,2009-08-18,N,A,95.0,95.0,1 - INSPECTION
1138365,56328,2009-08-18,N,A,97.0,97.0,1 - INSPECTION
1138369,55481,2009-08-18,Y,A,93.0,95.0,1 - INSPECTION
1138411,57982,2009-05-05,Y,A,99.0,101.0,1 - INSPECTION
1138421,55818,2009-08-19,N,A,94.0,94.0,1 - INSPECTION
1138472,55627,2009-08-19,Y,A,98.0,100.0,1 - INSPECTION
1138749,56858,2009-08-20,N,A,94.0,94.0,1 - INSPECTION
1139164,58122,2009-08-20,N,A,97.0,97.0,1 - INSPECTION
1139169,57017,2009-08-24,N,A,99.0,99.0,1 - INSPECTION
1139305,58117,2009-08-25,N,A,99.0,99.0,1 - INSPECTION
1139386,58148,2009-08-19,N,A,97.0,97.0,1 - INSPECTION
1139575,56550,2009-08-26,N,A,95.0,95.0,1 - INSPECTION
1140235,56821,2008-07-16,N,A,99.0,99.0,1 - INSPECTION
1140289,57100,2008-07-16,N,A,95.0,95.0,1 - INSPECTION
1140396,58086,2009-08-28,N,A,100.0,100.0,1 - INSPECTION
1141098,63718,2009-09-08,N,,,,V - VISIT
1141153,56673,2009-09-03,Y,A,97.0,99.0,1 - INSPECTION
1141184,57702,2009-09-08,N,A,98.0,98.0,1 - INSPECTION
1141241,56081,2009-09-08,N,A,97.0,97.0,1 - INSPECTION
1141678,58299,2009-09-14,N,A,98.0,98.0,1 - INSPECTION
1140115,56565,2008-07-08,Y,A,88.0,90.0,1 - INSPECTION
1140142,57162,2009-08-31,N,A,99.0,99.0,1 - INSPECTION
1140174,58097,2009-08-31,N,A,99.0,99.0,1 - INSPECTION
1140268,56936,2008-07-15,N,A,96.0,96.0,1 - INSPECTION
1140291,57116,2008-07-09,Y,A,95.0,97.0,1 - INSPECTION
1140317,57145,2009-09-01,N,,,,V - VISIT
1140343,56947,2009-08-31,Y,A,100.0,102.0,1 - INSPECTION
1140374,58073,2009-09-01,N,A,97.0,97.0,1 - INSPECTION
1140406,57040,2009-08-26,Y,A,99.0,101.0,1 - INSPECTION
1140412,70902,2009-08-14,N,,,,P - PERMIT
1140519,57745,2009-09-02,N,A,96.0,96.0,1 - INSPECTION
1140523,57985,2009-09-02,N,A,99.0,99.0,1 - INSPECTION
1141069,56664,2009-09-01,Y,A,99.0,101.0,1 - INSPECTION
1141104,56819,2009-09-08,Y,A,93.0,95.0,1 - INSPECTION
1141151,58370,2009-09-03,N,,,,V - VISIT
1141267,57578,2009-08-31,Y,A,96.0,98.0,1 - INSPECTION
1141939,56616,2009-08-03,Y,A,94.0,96.0,1 - INSPECTION
1141940,56692,2009-09-09,Y,A,98.0,100.0,1 - INSPECTION
1142090,75188,2009-09-15,N,,,,P - PERMIT
1142123,57012,2009-09-16,Y,A,97.0,99.0,1 - INSPECTION
1170975,56977,2009-09-17,Y,A,92.0,94.0,1 - INSPECTION
1171127,56134,2009-09-21,Y,A,92.0,94.0,1 - INSPECTION
1002394,57635,2008-12-31,N,A,100.0,100.0,1 - INSPECTION
1002446,57055,2008-12-31,Y,A,99.0,101.0,1 - INSPECTION
1002466,63657,2009-01-05,N,,,,P - PERMIT
1003306,57102,2009-01-06,Y,A,93.0,95.0,1 - INSPECTION
1003312,56906,2009-01-06,N,A,96.0,96.0,1 - INSPECTION
1003473,57150,2009-01-07,N,A,100.0,100.0,1 - INSPECTION
1003514,56148,2009-01-07,N,A,94.0,94.0,1 - INSPECTION
1003542,56545,2009-01-07,N,A,96.0,96.0,1 - INSPECTION
1003553,56286,2009-01-07,N,A,96.0,96.0,1 - INSPECTION
1035148,57278,2009-01-12,Y,A,91.0,93.0,1 - INSPECTION
1035167,56243,2009-01-12,Y,A,92.0,94.0,1 - INSPECTION
1035180,57054,2009-01-12,Y,A,97.0,99.0,1 - INSPECTION
1035370,63620,2009-01-13,N,A,98.0,98.0,1 - INSPECTION
1035407,61935,2009-01-13,N,A,98.0,98.0,1 - INSPECTION
925230,58002,2000-02-02,Y,A,100.0,102.0,1 - INSPECTION
925241,58002,2002-09-30,Y,A,100.0,102.0,1 - INSPECTION
925242,58002,2003-02-24,Y,A,100.0,102.0,1 - INSPECTION
925245,58002,2004-10-11,N,A,100.0,100.0,1 - INSPECTION
925247,58002,2005-12-21,Y,A,100.0,102.0,1 - INSPECTION
925252,58002,2007-11-09,Y,A,100.0,102.0,1 - INSPECTION
925303,58004,2007-06-20,Y,A,100.0,102.0,1 - INSPECTION
925357,58006,2001-03-21,Y,A,100.0,102.0,1 - INSPECTION
925370,58006,2006-03-03,Y,A,100.0,102.0,1 - INSPECTION
926358,58061,2006-10-19,N,A,100.0,100.0,1 - INSPECTION
926361,58061,2007-08-30,N,A,100.0,100.0,1 - INSPECTION
926408,58062,2003-11-04,Y,A,100.0,102.0,1 - INSPECTION
926409,58062,2004-02-05,N,A,100.0,100.0,1 - INSPECTION
926412,58062,2004-11-29,N,A,100.0,100.0,1 - INSPECTION
926414,58062,2005-05-12,N,A,100.0,100.0,1 - INSPECTION
898466,56172,2005-11-15,N,A,100.0,100.0,1 - INSPECTION
893725,55942,2000-02-17,N,A,100.0,100.0,1 - INSPECTION
893729,55942,2001-03-22,N,A,100.0,100.0,1 - INSPECTION
893731,55942,2001-09-10,N,A,100.0,100.0,1 - INSPECTION
894036,55958,2002-06-20,Y,A,100.0,102.0,1 - INSPECTION
894037,55958,2002-09-18,Y,A,100.0,102.0,1 - INSPECTION
894044,55958,2004-09-01,Y,A,100.0,102.0,1 - INSPECTION
894045,55958,2005-01-06,Y,A,100.0,102.0,1 - INSPECTION
894051,55958,2006-12-19,Y,A,100.0,102.0,1 - INSPECTION
894107,55960,2002-08-08,Y,A,100.0,102.0,1 - INSPECTION
894109,55960,2003-03-19,N,A,100.0,100.0,1 - INSPECTION
894114,55960,2004-09-15,Y,A,100.0,102.0,1 - INSPECTION
894125,55960,2007-05-31,Y,A,100.0,102.0,1 - INSPECTION
1141943,55494,2009-07-30,Y,A,95.0,97.0,1 - INSPECTION
1141946,58023,2009-07-27,Y,A,97.0,99.0,1 - INSPECTION
1170640,57128,2009-09-16,N,A,99.0,99.0,1 - INSPECTION
1170677,56989,2009-09-15,N,A,97.0,97.0,1 - INSPECTION
1170682,56678,2009-09-15,Y,A,98.0,100.0,1 - INSPECTION
1171122,58358,2009-09-21,N,A,100.0,100.0,1 - INSPECTION
1171161,56389,2009-09-21,N,A,97.0,97.0,1 - INSPECTION
1171204,57285,2009-09-21,N,A,94.0,94.0,1 - INSPECTION
1171213,57180,2009-09-21,Y,A,95.0,97.0,1 - INSPECTION
1171225,58093,2009-09-21,Y,A,97.0,99.0,1 - INSPECTION
1171234,56358,2009-09-18,Y,A,99.0,101.0,1 - INSPECTION
1171404,56093,2008-07-17,N,A,96.0,96.0,1 - INSPECTION
1171516,56451,2009-09-22,N,A,96.0,96.0,1 - INSPECTION
1172777,58376,2009-09-25,N,A,96.0,96.0,1 - INSPECTION
1172789,56864,2009-09-30,Y,A,95.0,97.0,1 - INSPECTION
1172792,58369,2009-09-25,N,A,93.0,93.0,1 - INSPECTION
1172803,57154,2009-09-28,N,A,98.0,98.0,1 - INSPECTION
1173197,57822,2009-10-01,N,A,97.0,97.0,1 - INSPECTION
1173395,55472,2009-10-05,Y,A,96.0,98.0,1 - INSPECTION
1173457,56350,2009-10-05,N,,,,V - VISIT
1173735,58363,2009-10-07,N,A,98.0,98.0,1 - INSPECTION
1173740,57775,2009-10-07,Y,A,98.0,100.0,1 - INSPECTION
1173755,56460,2009-10-06,Y,A,99.0,101.0,1 - INSPECTION
1173842,57657,2009-10-07,Y,A,94.0,96.0,1 - INSPECTION
1173983,57785,2009-10-08,N,A,96.0,96.0,1 - INSPECTION
1173994,56656,2009-10-08,N,A,94.0,94.0,1 - INSPECTION
1174096,55493,2009-10-09,Y,A,98.0,100.0,1 - INSPECTION
1193907,58327,2009-10-07,N,A,99.0,99.0,1 - INSPECTION
1194022,57166,2009-10-12,Y,A,93.0,95.0,1 - INSPECTION
1194400,55972,2009-10-14,Y,A,94.0,96.0,1 - INSPECTION
1035715,63596,2009-01-14,N,A,97.0,97.0,1 - INSPECTION
1036013,57172,2009-01-15,N,A,97.0,97.0,1 - INSPECTION
1036279,65076,2009-01-21,N,,100.0,100.0,1 - INSPECTION
1036335,56993,2009-01-13,N,A,98.0,98.0,1 - INSPECTION
1036570,57446,2009-01-23,N,A,97.0,97.0,1 - INSPECTION
1036758,55564,2009-01-26,Y,A,99.0,101.0,1 - INSPECTION
1068523,65909,2009-01-22,N,,,,P - PERMIT
1068974,57155,2009-02-02,N,A,99.0,99.0,1 - INSPECTION
1069024,58370,2009-01-30,Y,A,100.0,102.0,1 - INSPECTION
1069072,58100,2009-02-02,N,A,100.0,100.0,1 - INSPECTION
1069187,55558,2009-02-03,N,A,94.0,94.0,1 - INSPECTION
1069211,58332,2009-02-03,N,A,99.0,99.0,1 - INSPECTION
1069256,58330,2009-02-03,N,A,95.0,95.0,1 - INSPECTION
1069271,56380,2009-02-03,N,A,98.0,98.0,1 - INSPECTION
1069322,63657,2009-02-04,N,A,99.0,99.0,1 - INSPECTION
1069325,55703,2009-02-03,Y,A,96.0,98.0,1 - INSPECTION
1069332,57136,2009-02-04,Y,A,97.0,99.0,1 - INSPECTION
1069581,55567,2009-02-04,Y,A,98.0,100.0,1 - INSPECTION
1069596,58117,2009-02-03,Y,A,98.0,100.0,1 - INSPECTION
1069607,58086,2009-02-05,Y,A,98.0,100.0,1 - INSPECTION
1069813,56640,2009-02-05,Y,A,90.0,92.0,1 - INSPECTION
1069821,58143,2009-02-06,N,A,98.0,98.0,1 - INSPECTION
1069953,55737,2009-02-09,N,A,95.0,95.0,1 - INSPECTION
1070219,56994,2009-02-10,Y,A,90.0,92.0,1 - INSPECTION
1070449,56987,2009-02-11,Y,A,88.0,90.0,1 - INSPECTION
1070793,65909,2009-02-12,Y,B,84.0,86.0,1 - INSPECTION
1070932,57180,2009-02-16,N,A,95.0,95.0,1 - INSPECTION
1070982,63622,2009-02-16,N,A,95.0,95.0,1 - INSPECTION
1070983,58139,2009-02-16,N,A,99.0,99.0,1 - INSPECTION
1071152,55960,2009-02-17,N,A,97.0,97.0,1 - INSPECTION
1071422,58087,2009-02-18,N,A,97.0,97.0,1 - INSPECTION
1071564,58092,2009-02-19,Y,A,98.0,100.0,1 - INSPECTION
1071581,58318,2009-02-19,N,A,99.0,99.0,1 - INSPECTION
1071913,58359,2009-02-19,N,A,97.0,97.0,1 - INSPECTION
1071991,57163,2009-02-20,Y,A,98.0,100.0,1 - INSPECTION
1072001,56459,2009-02-20,N,A,96.0,96.0,1 - INSPECTION
1072008,56928,2009-02-20,Y,A,97.0,99.0,1 - INSPECTION
1072024,59618,2009-02-23,N,A,93.0,93.0,1 - INSPECTION
1072026,56953,2009-02-23,Y,A,91.0,93.0,1 - INSPECTION
1072076,56964,2009-02-23,N,A,99.0,99.0,1 - INSPECTION
1072175,57013,2009-02-23,N,A,98.0,98.0,1 - INSPECTION
926467,58063,2002-05-13,Y,A,100.0,102.0,1 - INSPECTION
926469,58063,2002-12-13,Y,A,100.0,102.0,1 - INSPECTION
926470,58063,2003-05-28,Y,A,100.0,102.0,1 - INSPECTION
926473,58063,2004-05-04,N,A,100.0,100.0,1 - INSPECTION
926474,58063,2004-09-24,N,A,100.0,100.0,1 - INSPECTION
926521,58064,2000-03-01,N,A,100.0,100.0,1 - INSPECTION
926524,58064,2001-01-10,N,A,100.0,100.0,1 - INSPECTION
926525,58064,2001-05-16,N,A,100.0,100.0,1 - INSPECTION
926533,58064,2003-05-29,Y,A,100.0,102.0,1 - INSPECTION
926539,58064,2005-03-11,Y,A,100.0,102.0,1 - INSPECTION
926541,58064,2005-09-06,Y,A,100.0,102.0,1 - INSPECTION
926543,58064,2006-03-14,Y,A,100.0,102.0,1 - INSPECTION
926545,58064,2006-08-29,Y,A,100.0,102.0,1 - INSPECTION
926547,58064,2007-03-01,Y,A,100.0,102.0,1 - INSPECTION
926548,58064,2007-05-03,N,A,100.0,100.0,1 - INSPECTION
926590,58065,2001-05-03,Y,A,100.0,102.0,1 - INSPECTION
926594,58065,2002-09-18,Y,A,100.0,102.0,1 - INSPECTION
926598,58065,2004-04-05,Y,A,100.0,102.0,1 - INSPECTION
926599,58065,2004-09-09,Y,A,100.0,102.0,1 - INSPECTION
926601,58065,2005-02-24,Y,A,100.0,102.0,1 - INSPECTION
926612,58065,2008-01-29,Y,A,100.0,102.0,1 - INSPECTION
926644,58066,2000-09-12,Y,A,100.0,102.0,1 - INSPECTION
926665,58066,2006-05-02,Y,A,100.0,102.0,1 - INSPECTION
926707,58067,2000-09-27,Y,A,100.0,102.0,1 - INSPECTION
926711,58067,2001-12-11,Y,A,100.0,102.0,1 - INSPECTION
926723,58067,2005-09-17,N,A,100.0,100.0,S - STATUS CHANGE
926729,58067,2008-01-30,Y,A,100.0,102.0,1 - INSPECTION
926784,58069,2000-04-27,N,A,100.0,100.0,1 - INSPECTION
926788,58069,2001-05-07,Y,A,100.0,102.0,1 - INSPECTION
926791,58069,2002-05-14,Y,A,100.0,102.0,1 - INSPECTION
926809,58069,2007-05-03,Y,A,100.0,102.0,1 - INSPECTION
926811,58069,2007-11-20,Y,A,100.0,102.0,1 - INSPECTION
926849,58070,2001-02-12,Y,A,100.0,102.0,1 - INSPECTION
926868,58070,2005-11-03,Y,A,100.0,102.0,1 - INSPECTION
926873,58070,2007-03-12,N,A,100.0,100.0,1 - INSPECTION
926876,58070,2007-12-04,Y,A,100.0,102.0,1 - INSPECTION
926915,58071,2002-02-06,N,A,100.0,100.0,1 - INSPECTION
926923,58071,2004-03-09,Y,A,100.0,102.0,1 - INSPECTION
926925,58071,2004-11-12,Y,A,100.0,102.0,1 - INSPECTION
926932,58071,2006-05-08,N,A,100.0,100.0,1 - INSPECTION
